year,make,model,body_styles,sub_models
2020,Acura,ILX,"[""Sedan""]"
2020,Acura,MDX,"[""SUV""]"
2020,Acura,NSX,"[""Coupe""]"
2020,Acura,RDX,"[""SUV""]"
2020,Acura,RLX,"[""Sedan""]"
2020,Acura,TLX,"[""Sedan""]"
2020,Alfa Romeo,4C Spider,"[""Convertible""]"
2020,Alfa Romeo,Giulia,"[""Sedan""]"
2020,Alfa Romeo,Stelvio,"[""SUV""]"
2020,Audi,A3,"[""Sedan""]"
2020,Audi,A4,"[""Sedan""]"
2020,Audi,A5,"[""Coupe"",""Convertible"",""Sedan""]"
2020,Audi,A6,"[""Sedan"",""Wagon""]"
2020,Audi,A7,"[""Sedan""]"
2021,Audi,A8,"[""Sedan""]"
2020,Audi,Q3,"[""SUV""]"
2020,Audi,Q5,"[""SUV""]"
2020,Audi,Q7,"[""SUV""]"
2020,Audi,Q8,"[""SUV""]"
2020,Audi,R8,"[""Coupe"",""Convertible""]"
2020,Audi,S4,"[""Sedan""]"
2020,Audi,S7,"[""Sedan""]"
2020,Audi,S8,"[""Sedan""]"
2020,Audi,SQ5,"[""SUV""]"
2020,Audi,TT,"[""Coupe""]"
2020,BMW,2 Series,"[""Coupe"",""Sedan"",""Convertible""]"
2020,BMW,3 Series,"[""Sedan""]"
2020,BMW,4 Series,"[""Sedan"",""Coupe"",""Convertible""]","[""430"",""430i"",""M430""]"
2020,BMW,5 Series,"[""Sedan""]"
2020,BMW,7 Series,"[""Sedan""]"
2020,BMW,8 Series,"[""Coupe"",""Convertible"",""Sedan""]"
2020,BMW,M2,"[""Coupe""]"
2020,BMW,M3,"[""Sedan"",""Coupe""]","[""M340i""]"
2020,BMW,M4,"[""Sedan"",""Coupe""]"
2020,BMW,M5,"[""Sedan""]","[""M550""]"
2020,BMW,M8,"[""Coupe"",""Convertible""]"
2020,BMW,X1,"[""SUV""]"
2020,BMW,X2,"[""SUV""]"
2020,BMW,X3,"[""SUV""]"
2020,BMW,X3 M,"[""SUV""]"
2020,BMW,X4,"[""SUV""]"
2020,BMW,X5,"[""SUV""]"
2020,BMW,X6,"[""SUV""]"
2020,BMW,X7,"[""SUV""]"
2020,BMW,Z4,"[""Convertible""]"
2020,Buick,Enclave,"[""SUV""]"
2020,Buick,Encore,"[""SUV""]"
2020,Buick,Encore GX,"[""SUV""]"
